PC_ID,PC_SMILES,PC_HOMO,PC_LUMO,PC_S1,PC_T1_a,mordred_PC_0,mordred_PC_1,mordred_PC_2,mordred_PC_3,mordred_PC_4,Alc_ID,Alc_SMILES,Alc_HOMO,Alc_LUMO,Alc_BDFE,mordred_Alc_0,mordred_Alc_1,mordred_Alc_2,mordred_Alc_3,mordred_Alc_4,Yield
PC1,O=C1C2=C(C=CC=C2)[Si](C)(C)C3=CC=CC=C31,-9.22316845,-0.58857393,3.7691,2.606,7.20080167,-17.6686383,0.426785558,28.770577,6.206296247,Alc3,OC(CC1=CC=CC=C1)C2=CC=C(C(OC)=O)C=C2,-8.93854139,0.12353794,110.2839659,-11.71469047,-6.822840992,14.11444836,-1.521686394,29.80993616,14
PC1,O=C1C2=C(C=CC=C2)[Si](C)(C)C3=CC=CC=C31,-9.22316845,-0.58857393,3.7691,2.606,7.20080167,-17.6686383,0.426785558,28.770577,6.206296247,Alc4,OC(CC1=CC=CC=C1)C2=CC=CC=C2,-8.90697663,1.05415414,110.1584658,33.09993447,2.951163937,-7.586083147,5.978377368,2.553950157,4
PC1,O=C1C2=C(C=CC=C2)[Si](C)(C)C3=CC=CC=C31,-9.22316845,-0.58857393,3.7691,2.606,7.20080167,-17.6686383,0.426785558,28.770577,6.206296247,Alc5,OC(CC1=CC=CC=C1)C2=CC=C(C3=CC=CC=C3)C=C2,-8.36030764,0.54884587,110.1647408,-14.62194718,28.80559974,-0.840053273,-5.971192521,5.315228113,18
PC1,O=C1C2=C(C=CC=C2)[Si](C)(C)C3=CC=CC=C31,-9.22316845,-0.58857393,3.7691,2.606,7.20080167,-17.6686383,0.426785558,28.770577,6.206296247,Alc6,OC(CC1=CC=CC=C1)C2=CC=C(C)C=C2,-8.66833616,1.06231744,110.0894409,23.62536858,0.661946499,-9.500574307,-8.115361088,-3.419895141,11
PC1,O=C1C2=C(C=CC=C2)[Si](C)(C)C3=CC=CC=C31,-9.22316845,-0.58857393,3.7691,2.606,7.20080167,-17.6686383,0.426785558,28.770577,6.206296247,Alc7,OC(CC1=CC=CC=C1)C2=CC=C(OC)C=C2,-8.23187172,1.04735139,110.4094658,9.960979275,-7.691830153,-0.359370043,-7.888556589,3.458110622,78
PC1,O=C1C2=C(C=CC=C2)[Si](C)(C)C3=CC=CC=C31,-9.22316845,-0.58857393,3.7691,2.606,7.20080167,-17.6686383,0.426785558,28.770577,6.206296247,Alc8,OC(CC1=CC=CC=C1)C2=CC=C(OC)C(OC)=C2,-7.88792468,1.04517451,110.5224158,-17.43227242,-12.22861103,0.615510936,5.636608796,-2.222466306,90
PC1,O=C1C2=C(C=CC=C2)[Si](C)(C)C3=CC=CC=C31,-9.22316845,-0.58857393,3.7691,2.606,7.20080167,-17.6686383,0.426785558,28.770577,6.206296247,Alc9,OC(CC1=CC=CC=C1)C2=C(OC)C=CC=C2OC,-8.24683777,1.0149703,107.1841159,-19.749389,-10.63011667,-9.869495255,27.75351357,0.245719578,13
PC1,O=C1C2=C(C=CC=C2)[Si](C)(C)C3=CC=CC=C31,-9.22316845,-0.58857393,3.7691,2.606,7.20080167,-17.6686383,0.426785558,28.770577,6.206296247,Alc10,OC(CC1=CC=CC=C1)(C)C2=CC=C(OC)C=C2,-8.17772183,1.02993635,110.2274909,-2.587590608,-10.3303571,-15.95727555,-17.8057074,3.047377322,53
PC1,O=C1C2=C(C=CC=C2)[Si](C)(C)C3=CC=CC=C31,-9.22316845,-0.58857393,3.7691,2.606,7.20080167,-17.6686383,0.426785558,28.770577,6.206296247,Alc11,OC(CC1=CC=CC=C1)(C)C2=CC(OC)=C(OC)C=C2,-7.83976121,1.02803158,110.3090658,-27.79506717,-14.06511715,-12.55596764,-7.437160448,-7.622918174,86
PC1,O=C1C2=C(C=CC=C2)[Si](C)(C)C3=CC=CC=C31,-9.22316845,-0.58857393,3.7691,2.606,7.20080167,-17.6686383,0.426785558,28.770577,6.206296247,Alc12,OC(CC1=CC=CC=C1)C2=CC=CS2,-8.64139727,1.03292956,111.8150659,47.28218669,-9.209036271,5.816920017,7.729107998,-0.753545312,5
PC1,O=C1C2=C(C=CC=C2)[Si](C)(C)C3=CC=CC=C31,-9.22316845,-0.58857393,3.7691,2.606,7.20080167,-17.6686383,0.426785558,28.770577,6.206296247,Alc14,OC(CC1=CC=CC=C1)C2=CC=C3C(C=CC=C3)=C2,-8.12765359,0.32353879,110.1333659,-1.706180335,23.00233306,0.712412638,-2.276278132,-4.123322789,0
PC1,O=C1C2=C(C=CC=C2)[Si](C)(C)C3=CC=CC=C31,-9.22316845,-0.58857393,3.7691,2.606,7.20080167,-17.6686383,0.426785558,28.770577,6.206296247,Alc15,OC(CC1=CC=CC=C1)C2=C3C(C=CC=C3)=CC=C2,-8.02670078,0.27891275,110.2902409,-4.385096277,24.21115311,-3.19848594,10.59038746,-1.904466232,0
PC1,O=C1C2=C(C=CC=C2)[Si](C)(C)C3=CC=CC=C31,-9.22316845,-0.58857393,3.7691,2.606,7.20080167,-17.6686383,0.426785558,28.770577,6.206296247,Alc16,OC(CC1=CC=CC=C1)C2=CC(OCO3)=C3C=C2,-7.9864285,1.08381413,109.9953158,-1.575475172,-5.792162856,22.9690514,-4.134971471,-12.12623408,45
PC1,O=C1C2=C(C=CC=C2)[Si](C)(C)C3=CC=CC=C31,-9.22316845,-0.58857393,3.7691,2.606,7.20080167,-17.6686383,0.426785558,28.770577,6.206296247,Alc18,OC(CC1=CC=CC=C1)C2=CC=C3C(OCCO3)=C2,-8.04792536,1.06912019,110.6792909,-12.40076038,-2.862124136,15.6389618,-2.537081149,-12.25747392,48
PC2,O=C1C2=C(C=CC=C2)SC3=CC=CC=C31,-8.12683726,-0.62231557,3.8874,2.6368,-13.95822937,-11.0983874,6.342707265,-2.61717031,4.741495369,Alc3,OC(CC1=CC=CC=C1)C2=CC=C(C(OC)=O)C=C2,-8.93854139,0.12353794,110.2839659,-11.71469047,-6.822840992,14.11444836,-1.521686394,29.80993616,2
PC2,O=C1C2=C(C=CC=C2)SC3=CC=CC=C31,-8.12683726,-0.62231557,3.8874,2.6368,-13.95822937,-11.0983874,6.342707265,-2.61717031,4.741495369,Alc4,OC(CC1=CC=CC=C1)C2=CC=CC=C2,-8.90697663,1.05415414,110.1584658,33.09993447,2.951163937,-7.586083147,5.978377368,2.553950157,1
PC2,O=C1C2=C(C=CC=C2)SC3=CC=CC=C31,-8.12683726,-0.62231557,3.8874,2.6368,-13.95822937,-11.0983874,6.342707265,-2.61717031,4.741495369,Alc5,OC(CC1=CC=CC=C1)C2=CC=C(C3=CC=CC=C3)C=C2,-8.36030764,0.54884587,110.1647408,-14.62194718,28.80559974,-0.840053273,-5.971192521,5.315228113,1
PC2,O=C1C2=C(C=CC=C2)SC3=CC=CC=C31,-8.12683726,-0.62231557,3.8874,2.6368,-13.95822937,-11.0983874,6.342707265,-2.61717031,4.741495369,Alc6,OC(CC1=CC=CC=C1)C2=CC=C(C)C=C2,-8.66833616,1.06231744,110.0894409,23.62536858,0.661946499,-9.500574307,-8.115361088,-3.419895141,8
PC2,O=C1C2=C(C=CC=C2)SC3=CC=CC=C31,-8.12683726,-0.62231557,3.8874,2.6368,-13.95822937,-11.0983874,6.342707265,-2.61717031,4.741495369,Alc7,OC(CC1=CC=CC=C1)C2=CC=C(OC)C=C2,-8.23187172,1.04735139,110.4094658,9.960979275,-7.691830153,-0.359370043,-7.888556589,3.458110622,11
PC2,O=C1C2=C(C=CC=C2)SC3=CC=CC=C31,-8.12683726,-0.62231557,3.8874,2.6368,-13.95822937,-11.0983874,6.342707265,-2.61717031,4.741495369,Alc8,OC(CC1=CC=CC=C1)C2=CC=C(OC)C(OC)=C2,-7.88792468,1.04517451,110.5224158,-17.43227242,-12.22861103,0.615510936,5.636608796,-2.222466306,63
PC2,O=C1C2=C(C=CC=C2)SC3=CC=CC=C31,-8.12683726,-0.62231557,3.8874,2.6368,-13.95822937,-11.0983874,6.342707265,-2.61717031,4.741495369,Alc9,OC(CC1=CC=CC=C1)C2=C(OC)C=CC=C2OC,-8.24683777,1.0149703,107.1841159,-19.749389,-10.63011667,-9.869495255,27.75351357,0.245719578,9
PC2,O=C1C2=C(C=CC=C2)SC3=CC=CC=C31,-8.12683726,-0.62231557,3.8874,2.6368,-13.95822937,-11.0983874,6.342707265,-2.61717031,4.741495369,Alc10,OC(CC1=CC=CC=C1)(C)C2=CC=C(OC)C=C2,-8.17772183,1.02993635,110.2274909,-2.587590608,-10.3303571,-15.95727555,-17.8057074,3.047377322,18
PC2,O=C1C2=C(C=CC=C2)SC3=CC=CC=C31,-8.12683726,-0.62231557,3.8874,2.6368,-13.95822937,-11.0983874,6.342707265,-2.61717031,4.741495369,Alc11,OC(CC1=CC=CC=C1)(C)C2=CC(OC)=C(OC)C=C2,-7.83976121,1.02803158,110.3090658,-27.79506717,-14.06511715,-12.55596764,-7.437160448,-7.622918174,86
PC2,O=C1C2=C(C=CC=C2)SC3=CC=CC=C31,-8.12683726,-0.62231557,3.8874,2.6368,-13.95822937,-11.0983874,6.342707265,-2.61717031,4.741495369,Alc12,OC(CC1=CC=CC=C1)C2=CC=CS2,-8.64139727,1.03292956,111.8150659,47.28218669,-9.209036271,5.816920017,7.729107998,-0.753545312,1
PC2,O=C1C2=C(C=CC=C2)SC3=CC=CC=C31,-8.12683726,-0.62231557,3.8874,2.6368,-13.95822937,-11.0983874,6.342707265,-2.61717031,4.741495369,Alc14,OC(CC1=CC=CC=C1)C2=CC=C3C(C=CC=C3)=C2,-8.12765359,0.32353879,110.1333659,-1.706180335,23.00233306,0.712412638,-2.276278132,-4.123322789,1
PC2,O=C1C2=C(C=CC=C2)SC3=CC=CC=C31,-8.12683726,-0.62231557,3.8874,2.6368,-13.95822937,-11.0983874,6.342707265,-2.61717031,4.741495369,Alc15,OC(CC1=CC=CC=C1)C2=C3C(C=CC=C3)=CC=C2,-8.02670078,0.27891275,110.2902409,-4.385096277,24.21115311,-3.19848594,10.59038746,-1.904466232,0
PC2,O=C1C2=C(C=CC=C2)SC3=CC=CC=C31,-8.12683726,-0.62231557,3.8874,2.6368,-13.95822937,-11.0983874,6.342707265,-2.61717031,4.741495369,Alc16,OC(CC1=CC=CC=C1)C2=CC(OCO3)=C3C=C2,-7.9864285,1.08381413,109.9953158,-1.575475172,-5.792162856,22.9690514,-4.134971471,-12.12623408,31
PC2,O=C1C2=C(C=CC=C2)SC3=CC=CC=C31,-8.12683726,-0.62231557,3.8874,2.6368,-13.95822937,-11.0983874,6.342707265,-2.61717031,4.741495369,Alc18,OC(CC1=CC=CC=C1)C2=CC=C3C(OCCO3)=C2,-8.04792536,1.06912019,110.6792909,-12.40076038,-2.862124136,15.6389618,-2.537081149,-12.25747392,23
PC3,O=C1C2=C(C=CC=C2)C(C3=CC=CC=C31)=O,-9.54453036,-1.47782941,3.4134,2.7445,-12.21038641,-6.040413137,6.784786866,-4.113330369,-6.352323559,Alc3,OC(CC1=CC=CC=C1)C2=CC=C(C(OC)=O)C=C2,-8.93854139,0.12353794,110.2839659,-11.71469047,-6.822840992,14.11444836,-1.521686394,29.80993616,0
PC3,O=C1C2=C(C=CC=C2)C(C3=CC=CC=C31)=O,-9.54453036,-1.47782941,3.4134,2.7445,-12.21038641,-6.040413137,6.784786866,-4.113330369,-6.352323559,Alc4,OC(CC1=CC=CC=C1)C2=CC=CC=C2,-8.90697663,1.05415414,110.1584658,33.09993447,2.951163937,-7.586083147,5.978377368,2.553950157,4
PC3,O=C1C2=C(C=CC=C2)C(C3=CC=CC=C31)=O,-9.54453036,-1.47782941,3.4134,2.7445,-12.21038641,-6.040413137,6.784786866,-4.113330369,-6.352323559,Alc5,OC(CC1=CC=CC=C1)C2=CC=C(C3=CC=CC=C3)C=C2,-8.36030764,0.54884587,110.1647408,-14.62194718,28.80559974,-0.840053273,-5.971192521,5.315228113,29
PC3,O=C1C2=C(C=CC=C2)C(C3=CC=CC=C31)=O,-9.54453036,-1.47782941,3.4134,2.7445,-12.21038641,-6.040413137,6.784786866,-4.113330369,-6.352323559,Alc6,OC(CC1=CC=CC=C1)C2=CC=C(C)C=C2,-8.66833616,1.06231744,110.0894409,23.62536858,0.661946499,-9.500574307,-8.115361088,-3.419895141,17
PC3,O=C1C2=C(C=CC=C2)C(C3=CC=CC=C31)=O,-9.54453036,-1.47782941,3.4134,2.7445,-12.21038641,-6.040413137,6.784786866,-4.113330369,-6.352323559,Alc7,OC(CC1=CC=CC=C1)C2=CC=C(OC)C=C2,-8.23187172,1.04735139,110.4094658,9.960979275,-7.691830153,-0.359370043,-7.888556589,3.458110622,50
PC3,O=C1C2=C(C=CC=C2)C(C3=CC=CC=C31)=O,-9.54453036,-1.47782941,3.4134,2.7445,-12.21038641,-6.040413137,6.784786866,-4.113330369,-6.352323559,Alc8,OC(CC1=CC=CC=C1)C2=CC=C(OC)C(OC)=C2,-7.88792468,1.04517451,110.5224158,-17.43227242,-12.22861103,0.615510936,5.636608796,-2.222466306,53
PC3,O=C1C2=C(C=CC=C2)C(C3=CC=CC=C31)=O,-9.54453036,-1.47782941,3.4134,2.7445,-12.21038641,-6.040413137,6.784786866,-4.113330369,-6.352323559,Alc9,OC(CC1=CC=CC=C1)C2=C(OC)C=CC=C2OC,-8.24683777,1.0149703,107.1841159,-19.749389,-10.63011667,-9.869495255,27.75351357,0.245719578,12
PC3,O=C1C2=C(C=CC=C2)C(C3=CC=CC=C31)=O,-9.54453036,-1.47782941,3.4134,2.7445,-12.21038641,-6.040413137,6.784786866,-4.113330369,-6.352323559,Alc10,OC(CC1=CC=CC=C1)(C)C2=CC=C(OC)C=C2,-8.17772183,1.02993635,110.2274909,-2.587590608,-10.3303571,-15.95727555,-17.8057074,3.047377322,3
PC3,O=C1C2=C(C=CC=C2)C(C3=CC=CC=C31)=O,-9.54453036,-1.47782941,3.4134,2.7445,-12.21038641,-6.040413137,6.784786866,-4.113330369,-6.352323559,Alc11,OC(CC1=CC=CC=C1)(C)C2=CC(OC)=C(OC)C=C2,-7.83976121,1.02803158,110.3090658,-27.79506717,-14.06511715,-12.55596764,-7.437160448,-7.622918174,24
PC3,O=C1C2=C(C=CC=C2)C(C3=CC=CC=C31)=O,-9.54453036,-1.47782941,3.4134,2.7445,-12.21038641,-6.040413137,6.784786866,-4.113330369,-6.352323559,Alc12,OC(CC1=CC=CC=C1)C2=CC=CS2,-8.64139727,1.03292956,111.8150659,47.28218669,-9.209036271,5.816920017,7.729107998,-0.753545312,13
PC3,O=C1C2=C(C=CC=C2)C(C3=CC=CC=C31)=O,-9.54453036,-1.47782941,3.4134,2.7445,-12.21038641,-6.040413137,6.784786866,-4.113330369,-6.352323559,Alc14,OC(CC1=CC=CC=C1)C2=CC=C3C(C=CC=C3)=C2,-8.12765359,0.32353879,110.1333659,-1.706180335,23.00233306,0.712412638,-2.276278132,-4.123322789,14
PC3,O=C1C2=C(C=CC=C2)C(C3=CC=CC=C31)=O,-9.54453036,-1.47782941,3.4134,2.7445,-12.21038641,-6.040413137,6.784786866,-4.113330369,-6.352323559,Alc15,OC(CC1=CC=CC=C1)C2=C3C(C=CC=C3)=CC=C2,-8.02670078,0.27891275,110.2902409,-4.385096277,24.21115311,-3.19848594,10.59038746,-1.904466232,30
PC3,O=C1C2=C(C=CC=C2)C(C3=CC=CC=C31)=O,-9.54453036,-1.47782941,3.4134,2.7445,-12.21038641,-6.040413137,6.784786866,-4.113330369,-6.352323559,Alc16,OC(CC1=CC=CC=C1)C2=CC(OCO3)=C3C=C2,-7.9864285,1.08381413,109.9953158,-1.575475172,-5.792162856,22.9690514,-4.134971471,-12.12623408,11
PC3,O=C1C2=C(C=CC=C2)C(C3=CC=CC=C31)=O,-9.54453036,-1.47782941,3.4134,2.7445,-12.21038641,-6.040413137,6.784786866,-4.113330369,-6.352323559,Alc18,OC(CC1=CC=CC=C1)C2=CC=C3C(OCCO3)=C2,-8.04792536,1.06912019,110.6792909,-12.40076038,-2.862124136,15.6389618,-2.537081149,-12.25747392,18
PC4,O=C(C1=CC=CC=C1)C2=CC=CC=C2,-9.28901907,-0.37660024,3.9761,2.5987,-18.25729369,0.604401928,-10.29562412,-4.925571776,1.293032512,Alc3,OC(CC1=CC=CC=C1)C2=CC=C(C(OC)=O)C=C2,-8.93854139,0.12353794,110.2839659,-11.71469047,-6.822840992,14.11444836,-1.521686394,29.80993616,3
PC4,O=C(C1=CC=CC=C1)C2=CC=CC=C2,-9.28901907,-0.37660024,3.9761,2.5987,-18.25729369,0.604401928,-10.29562412,-4.925571776,1.293032512,Alc4,OC(CC1=CC=CC=C1)C2=CC=CC=C2,-8.90697663,1.05415414,110.1584658,33.09993447,2.951163937,-7.586083147,5.978377368,2.553950157,1
PC4,O=C(C1=CC=CC=C1)C2=CC=CC=C2,-9.28901907,-0.37660024,3.9761,2.5987,-18.25729369,0.604401928,-10.29562412,-4.925571776,1.293032512,Alc5,OC(CC1=CC=CC=C1)C2=CC=C(C3=CC=CC=C3)C=C2,-8.36030764,0.54884587,110.1647408,-14.62194718,28.80559974,-0.840053273,-5.971192521,5.315228113,0
PC4,O=C(C1=CC=CC=C1)C2=CC=CC=C2,-9.28901907,-0.37660024,3.9761,2.5987,-18.25729369,0.604401928,-10.29562412,-4.925571776,1.293032512,Alc6,OC(CC1=CC=CC=C1)C2=CC=C(C)C=C2,-8.66833616,1.06231744,110.0894409,23.62536858,0.661946499,-9.500574307,-8.115361088,-3.419895141,4
PC4,O=C(C1=CC=CC=C1)C2=CC=CC=C2,-9.28901907,-0.37660024,3.9761,2.5987,-18.25729369,0.604401928,-10.29562412,-4.925571776,1.293032512,Alc7,OC(CC1=CC=CC=C1)C2=CC=C(OC)C=C2,-8.23187172,1.04735139,110.4094658,9.960979275,-7.691830153,-0.359370043,-7.888556589,3.458110622,39
PC4,O=C(C1=CC=CC=C1)C2=CC=CC=C2,-9.28901907,-0.37660024,3.9761,2.5987,-18.25729369,0.604401928,-10.29562412,-4.925571776,1.293032512,Alc8,OC(CC1=CC=CC=C1)C2=CC=C(OC)C(OC)=C2,-7.88792468,1.04517451,110.5224158,-17.43227242,-12.22861103,0.615510936,5.636608796,-2.222466306,73
PC4,O=C(C1=CC=CC=C1)C2=CC=CC=C2,-9.28901907,-0.37660024,3.9761,2.5987,-18.25729369,0.604401928,-10.29562412,-4.925571776,1.293032512,Alc9,OC(CC1=CC=CC=C1)C2=C(OC)C=CC=C2OC,-8.24683777,1.0149703,107.1841159,-19.749389,-10.63011667,-9.869495255,27.75351357,0.245719578,3
PC4,O=C(C1=CC=CC=C1)C2=CC=CC=C2,-9.28901907,-0.37660024,3.9761,2.5987,-18.25729369,0.604401928,-10.29562412,-4.925571776,1.293032512,Alc10,OC(CC1=CC=CC=C1)(C)C2=CC=C(OC)C=C2,-8.17772183,1.02993635,110.2274909,-2.587590608,-10.3303571,-15.95727555,-17.8057074,3.047377322,0
PC4,O=C(C1=CC=CC=C1)C2=CC=CC=C2,-9.28901907,-0.37660024,3.9761,2.5987,-18.25729369,0.604401928,-10.29562412,-4.925571776,1.293032512,Alc11,OC(CC1=CC=CC=C1)(C)C2=CC(OC)=C(OC)C=C2,-7.83976121,1.02803158,110.3090658,-27.79506717,-14.06511715,-12.55596764,-7.437160448,-7.622918174,40
PC4,O=C(C1=CC=CC=C1)C2=CC=CC=C2,-9.28901907,-0.37660024,3.9761,2.5987,-18.25729369,0.604401928,-10.29562412,-4.925571776,1.293032512,Alc12,OC(CC1=CC=CC=C1)C2=CC=CS2,-8.64139727,1.03292956,111.8150659,47.28218669,-9.209036271,5.816920017,7.729107998,-0.753545312,0
PC4,O=C(C1=CC=CC=C1)C2=CC=CC=C2,-9.28901907,-0.37660024,3.9761,2.5987,-18.25729369,0.604401928,-10.29562412,-4.925571776,1.293032512,Alc14,OC(CC1=CC=CC=C1)C2=CC=C3C(C=CC=C3)=C2,-8.12765359,0.32353879,110.1333659,-1.706180335,23.00233306,0.712412638,-2.276278132,-4.123322789,0
PC4,O=C(C1=CC=CC=C1)C2=CC=CC=C2,-9.28901907,-0.37660024,3.9761,2.5987,-18.25729369,0.604401928,-10.29562412,-4.925571776,1.293032512,Alc15,OC(CC1=CC=CC=C1)C2=C3C(C=CC=C3)=CC=C2,-8.02670078,0.27891275,110.2902409,-4.385096277,24.21115311,-3.19848594,10.59038746,-1.904466232,0
PC4,O=C(C1=CC=CC=C1)C2=CC=CC=C2,-9.28901907,-0.37660024,3.9761,2.5987,-18.25729369,0.604401928,-10.29562412,-4.925571776,1.293032512,Alc16,OC(CC1=CC=CC=C1)C2=CC(OCO3)=C3C=C2,-7.9864285,1.08381413,109.9953158,-1.575475172,-5.792162856,22.9690514,-4.134971471,-12.12623408,30
PC4,O=C(C1=CC=CC=C1)C2=CC=CC=C2,-9.28901907,-0.37660024,3.9761,2.5987,-18.25729369,0.604401928,-10.29562412,-4.925571776,1.293032512,Alc18,OC(CC1=CC=CC=C1)C2=CC=C3C(OCCO3)=C2,-8.04792536,1.06912019,110.6792909,-12.40076038,-2.862124136,15.6389618,-2.537081149,-12.25747392,2
PC5,O=C(C1=CC=C(Cl)C=C1)C2=CC=C(Cl)C=C2,-9.22316845,-0.57605687,3.9726,2.546,-5.98750167,14.72445098,0.407076895,-4.328996107,25.91463342,Alc3,OC(CC1=CC=CC=C1)C2=CC=C(C(OC)=O)C=C2,-8.93854139,0.12353794,110.2839659,-11.71469047,-6.822840992,14.11444836,-1.521686394,29.80993616,0
PC5,O=C(C1=CC=C(Cl)C=C1)C2=CC=C(Cl)C=C2,-9.22316845,-0.57605687,3.9726,2.546,-5.98750167,14.72445098,0.407076895,-4.328996107,25.91463342,Alc4,OC(CC1=CC=CC=C1)C2=CC=CC=C2,-8.90697663,1.05415414,110.1584658,33.09993447,2.951163937,-7.586083147,5.978377368,2.553950157,3
PC5,O=C(C1=CC=C(Cl)C=C1)C2=CC=C(Cl)C=C2,-9.22316845,-0.57605687,3.9726,2.546,-5.98750167,14.72445098,0.407076895,-4.328996107,25.91463342,Alc5,OC(CC1=CC=CC=C1)C2=CC=C(C3=CC=CC=C3)C=C2,-8.36030764,0.54884587,110.1647408,-14.62194718,28.80559974,-0.840053273,-5.971192521,5.315228113,0
PC5,O=C(C1=CC=C(Cl)C=C1)C2=CC=C(Cl)C=C2,-9.22316845,-0.57605687,3.9726,2.546,-5.98750167,14.72445098,0.407076895,-4.328996107,25.91463342,Alc6,OC(CC1=CC=CC=C1)C2=CC=C(C)C=C2,-8.66833616,1.06231744,110.0894409,23.62536858,0.661946499,-9.500574307,-8.115361088,-3.419895141,7
PC5,O=C(C1=CC=C(Cl)C=C1)C2=CC=C(Cl)C=C2,-9.22316845,-0.57605687,3.9726,2.546,-5.98750167,14.72445098,0.407076895,-4.328996107,25.91463342,Alc7,OC(CC1=CC=CC=C1)C2=CC=C(OC)C=C2,-8.23187172,1.04735139,110.4094658,9.960979275,-7.691830153,-0.359370043,-7.888556589,3.458110622,51
PC5,O=C(C1=CC=C(Cl)C=C1)C2=CC=C(Cl)C=C2,-9.22316845,-0.57605687,3.9726,2.546,-5.98750167,14.72445098,0.407076895,-4.328996107,25.91463342,Alc8,OC(CC1=CC=CC=C1)C2=CC=C(OC)C(OC)=C2,-7.88792468,1.04517451,110.5224158,-17.43227242,-12.22861103,0.615510936,5.636608796,-2.222466306,72
PC5,O=C(C1=CC=C(Cl)C=C1)C2=CC=C(Cl)C=C2,-9.22316845,-0.57605687,3.9726,2.546,-5.98750167,14.72445098,0.407076895,-4.328996107,25.91463342,Alc9,OC(CC1=CC=CC=C1)C2=C(OC)C=CC=C2OC,-8.24683777,1.0149703,107.1841159,-19.749389,-10.63011667,-9.869495255,27.75351357,0.245719578,7
PC5,O=C(C1=CC=C(Cl)C=C1)C2=CC=C(Cl)C=C2,-9.22316845,-0.57605687,3.9726,2.546,-5.98750167,14.72445098,0.407076895,-4.328996107,25.91463342,Alc10,OC(CC1=CC=CC=C1)(C)C2=CC=C(OC)C=C2,-8.17772183,1.02993635,110.2274909,-2.587590608,-10.3303571,-15.95727555,-17.8057074,3.047377322,24
PC5,O=C(C1=CC=C(Cl)C=C1)C2=CC=C(Cl)C=C2,-9.22316845,-0.57605687,3.9726,2.546,-5.98750167,14.72445098,0.407076895,-4.328996107,25.91463342,Alc11,OC(CC1=CC=CC=C1)(C)C2=CC(OC)=C(OC)C=C2,-7.83976121,1.02803158,110.3090658,-27.79506717,-14.06511715,-12.55596764,-7.437160448,-7.622918174,50
PC5,O=C(C1=CC=C(Cl)C=C1)C2=CC=C(Cl)C=C2,-9.22316845,-0.57605687,3.9726,2.546,-5.98750167,14.72445098,0.407076895,-4.328996107,25.91463342,Alc12,OC(CC1=CC=CC=C1)C2=CC=CS2,-8.64139727,1.03292956,111.8150659,47.28218669,-9.209036271,5.816920017,7.729107998,-0.753545312,1
PC5,O=C(C1=CC=C(Cl)C=C1)C2=CC=C(Cl)C=C2,-9.22316845,-0.57605687,3.9726,2.546,-5.98750167,14.72445098,0.407076895,-4.328996107,25.91463342,Alc14,OC(CC1=CC=CC=C1)C2=CC=C3C(C=CC=C3)=C2,-8.12765359,0.32353879,110.1333659,-1.706180335,23.00233306,0.712412638,-2.276278132,-4.123322789,0
PC5,O=C(C1=CC=C(Cl)C=C1)C2=CC=C(Cl)C=C2,-9.22316845,-0.57605687,3.9726,2.546,-5.98750167,14.72445098,0.407076895,-4.328996107,25.91463342,Alc15,OC(CC1=CC=CC=C1)C2=C3C(C=CC=C3)=CC=C2,-8.02670078,0.27891275,110.2902409,-4.385096277,24.21115311,-3.19848594,10.59038746,-1.904466232,0
PC5,O=C(C1=CC=C(Cl)C=C1)C2=CC=C(Cl)C=C2,-9.22316845,-0.57605687,3.9726,2.546,-5.98750167,14.72445098,0.407076895,-4.328996107,25.91463342,Alc16,OC(CC1=CC=CC=C1)C2=CC(OCO3)=C3C=C2,-7.9864285,1.08381413,109.9953158,-1.575475172,-5.792162856,22.9690514,-4.134971471,-12.12623408,33
PC5,O=C(C1=CC=C(Cl)C=C1)C2=CC=C(Cl)C=C2,-9.22316845,-0.57605687,3.9726,2.546,-5.98750167,14.72445098,0.407076895,-4.328996107,25.91463342,Alc18,OC(CC1=CC=CC=C1)C2=CC=C3C(OCCO3)=C2,-8.04792536,1.06912019,110.6792909,-12.40076038,-2.862124136,15.6389618,-2.537081149,-12.25747392,25
PC6,O=C(C1=CC=C(OC)C=C1)C2=CC=C(OC)C=C2,-8.50452594,-0.13904821,4.0845,2.642,9.84973867,21.81589862,-11.36069413,0.307949244,-1.767469302,Alc3,OC(CC1=CC=CC=C1)C2=CC=C(C(OC)=O)C=C2,-8.93854139,0.12353794,110.2839659,-11.71469047,-6.822840992,14.11444836,-1.521686394,29.80993616,0
PC6,O=C(C1=CC=C(OC)C=C1)C2=CC=C(OC)C=C2,-8.50452594,-0.13904821,4.0845,2.642,9.84973867,21.81589862,-11.36069413,0.307949244,-1.767469302,Alc4,OC(CC1=CC=CC=C1)C2=CC=CC=C2,-8.90697663,1.05415414,110.1584658,33.09993447,2.951163937,-7.586083147,5.978377368,2.553950157,0
PC6,O=C(C1=CC=C(OC)C=C1)C2=CC=C(OC)C=C2,-8.50452594,-0.13904821,4.0845,2.642,9.84973867,21.81589862,-11.36069413,0.307949244,-1.767469302,Alc5,OC(CC1=CC=CC=C1)C2=CC=C(C3=CC=CC=C3)C=C2,-8.36030764,0.54884587,110.1647408,-14.62194718,28.80559974,-0.840053273,-5.971192521,5.315228113,0
