PC_ID,PC_SMILES,RDKit_PC_0,RDKit_PC_1,RDKit_PC_2,RDKit_PC_3,RDKit_PC_4,RDKit_PC_5,RDKit_PC_6,Alc_ID,Alc_SMILES,RDKit_Alc_0,RDKit_Alc_1,RDKit_Alc_2,RDKit_Alc_3,RDKit_Alc_4,Yield
PC6,O=C(C1=CC=C(OC)C=C1)C2=CC=C(OC)C=C2,-1.053938593933334,7.847164866449023,0.9087781705713565,3.6642719201505543,0.1145589390769734,3.457166254920502,4.8380471383945745,Alc3,OC(CC1=CC=CC=C1)C2=CC=C(C3=CC=CC=C3)C=C2,0.7337558426861042,12.623610026628446,0.2757324841086324,0.19888954653614513,0.7063465756646664,0
PC6,O=C(C1=CC=C(OC)C=C1)C2=CC=C(OC)C=C2,-1.053938593933334,7.847164866449023,0.9087781705713565,3.6642719201505543,0.1145589390769734,3.457166254920502,4.8380471383945745,Alc4,OC(CC1=CC=CC=C1)C2=CC=C(C)C=C2,6.8554706665320495,-1.2375134412637838,-0.6766488156801111,-4.3792818225529695,-3.742666640594492,0
PC6,O=C(C1=CC=C(OC)C=C1)C2=CC=C(OC)C=C2,-1.053938593933334,7.847164866449023,0.9087781705713565,3.6642719201505543,0.1145589390769734,3.457166254920502,4.8380471383945745,Alc5,OC(CC1=CC=CC=C1)C2=CC=C(OC)C=C2,1.1150374346656877,-2.9393432280975573,-1.0656851229081565,-1.4976395404529805,-2.2686524536806063,0
PC6,O=C(C1=CC=C(OC)C=C1)C2=CC=C(OC)C=C2,-1.053938593933334,7.847164866449023,0.9087781705713565,3.6642719201505543,0.1145589390769734,3.457166254920502,4.8380471383945745,Alc6,OC(CC1=CC=CC=C1)C2=CC=C(OC)C(OC)=C2,-5.697542417627594,-2.4414248759004997,-1.0817003048202283,-0.007839460329959289,-0.16040799498958433,27
PC6,O=C(C1=CC=C(OC)C=C1)C2=CC=C(OC)C=C2,-1.053938593933334,7.847164866449023,0.9087781705713565,3.6642719201505543,0.1145589390769734,3.457166254920502,4.8380471383945745,Alc7,OC(CC1=CC=CC=C1)C2=C(OC)C=CC=C2OC,-6.216566187645362,-2.3160578219846806,-1.2725365819702394,-0.8110883718435518,0.3233673348047168,0
PC6,O=C(C1=CC=C(OC)C=C1)C2=CC=C(OC)C=C2,-1.053938593933334,7.847164866449023,0.9087781705713565,3.6642719201505543,0.1145589390769734,3.457166254920502,4.8380471383945745,Alc8,OC(CC1=CC=CC=C1)(C)C2=CC=C(OC)C=C2,-3.4090105567491724,-1.3641602174775425,-1.7081517739562218,-4.969908996941525,2.168676863020629,0
PC6,O=C(C1=CC=C(OC)C=C1)C2=CC=C(OC)C=C2,-1.053938593933334,7.847164866449023,0.9087781705713565,3.6642719201505543,0.1145589390769734,3.457166254920502,4.8380471383945745,Alc9,OC(CC1=CC=CC=C1)(C)C2=CC(OC)=C(OC)C=C2,-10.016780159938795,-0.963029103068828,-1.195529485395622,-3.1915912384655587,4.225790284109075,2
PC6,O=C(C1=CC=C(OC)C=C1)C2=CC=C(OC)C=C2,-1.053938593933334,7.847164866449023,0.9087781705713565,3.6642719201505543,0.1145589390769734,3.457166254920502,4.8380471383945745,Alc10,OC(CC1=CC=CC=C1)C2=CC=CS2,11.936778368695343,-8.284666103894637,0.9481706572396412,2.7484626224446624,7.046378544213229,0
PC6,O=C(C1=CC=C(OC)C=C1)C2=CC=C(OC)C=C2,-1.053938593933334,7.847164866449023,0.9087781705713565,3.6642719201505543,0.1145589390769734,3.457166254920502,4.8380471383945745,Alc11,OC(CC1=CC=CC=C1)C2=CC=C3C(C=CC=C3)=C2,3.6287556302249864,8.256066586984339,0.2267892719392928,1.5208249587768237,1.2024593741659857,0
PC6,O=C(C1=CC=C(OC)C=C1)C2=CC=C(OC)C=C2,-1.053938593933334,7.847164866449023,0.9087781705713565,3.6642719201505543,0.1145589390769734,3.457166254920502,4.8380471383945745,Alc12,OC(CC1=CC=CC=C1)C2=C3C(C=CC=C3)=CC=C2,3.303674944423257,8.110435651427293,-0.24509024822658831,1.3832759094942717,1.102637608016922,0
PC6,O=C(C1=CC=C(OC)C=C1)C2=CC=C(OC)C=C2,-1.053938593933334,7.847164866449023,0.9087781705713565,3.6642719201505543,0.1145589390769734,3.457166254920502,4.8380471383945745,Alc13,OC(CC1=CC=CC=C1)C2=CC(OCO3)=C3C=C2,-1.8376918725496683,-3.450207195067554,-2.5017564891735047,6.828511549039068,-3.1771061185589358,4
PC6,O=C(C1=CC=C(OC)C=C1)C2=CC=C(OC)C=C2,-1.053938593933334,7.847164866449023,0.9087781705713565,3.6642719201505543,0.1145589390769734,3.457166254920502,4.8380471383945745,Alc14,OC(CC1=CC=CC=C1)C2=CC=C3C(OCCO3)=C2,-5.024675709727069,-1.6428723224187132,-3.6692341073616217,4.564397916014463,-1.7304431820133825,0
PC7,O=C(C1=CC=C(N(C)C)C=C1)C2=CC=C(N(C)C)C=C2,2.3342287425616703,5.193063201551709,-0.06819438254157557,9.004642555303475,-0.7879495990799774,-4.435992771906447,-1.4269018916553913,Alc1,OC(CC1=CC=CC=C1)C2=CC=C(C(OC)=O)C=C2,-3.9325327403319763,-1.9758498408634246,13.050802665313489,0.7547572677561092,-1.6492192307816502,0
PC7,O=C(C1=CC=C(N(C)C)C=C1)C2=CC=C(N(C)C)C=C2,2.3342287425616703,5.193063201551709,-0.06819438254157557,9.004642555303475,-0.7879495990799774,-4.435992771906447,-1.4269018916553913,Alc2,OC(CC1=CC=CC=C1)C2=CC=CC=C2,8.561326757342208,-2.3749881150028402,-1.0851621491087649,-3.1417703394749976,-4.047160963376578,0
PC7,O=C(C1=CC=C(N(C)C)C=C1)C2=CC=C(N(C)C)C=C2,2.3342287425616703,5.193063201551709,-0.06819438254157557,9.004642555303475,-0.7879495990799774,-4.435992771906447,-1.4269018916553913,Alc3,OC(CC1=CC=CC=C1)C2=CC=C(C3=CC=CC=C3)C=C2,0.7337558426861042,12.623610026628446,0.2757324841086324,0.19888954653614513,0.7063465756646664,0
PC7,O=C(C1=CC=C(N(C)C)C=C1)C2=CC=C(N(C)C)C=C2,2.3342287425616703,5.193063201551709,-0.06819438254157557,9.004642555303475,-0.7879495990799774,-4.435992771906447,-1.4269018916553913,Alc4,OC(CC1=CC=CC=C1)C2=CC=C(C)C=C2,6.8554706665320495,-1.2375134412637838,-0.6766488156801111,-4.3792818225529695,-3.742666640594492,1
PC7,O=C(C1=CC=C(N(C)C)C=C1)C2=CC=C(N(C)C)C=C2,2.3342287425616703,5.193063201551709,-0.06819438254157557,9.004642555303475,-0.7879495990799774,-4.435992771906447,-1.4269018916553913,Alc5,OC(CC1=CC=CC=C1)C2=CC=C(OC)C=C2,1.1150374346656877,-2.9393432280975573,-1.0656851229081565,-1.4976395404529805,-2.2686524536806063,0
PC7,O=C(C1=CC=C(N(C)C)C=C1)C2=CC=C(N(C)C)C=C2,2.3342287425616703,5.193063201551709,-0.06819438254157557,9.004642555303475,-0.7879495990799774,-4.435992771906447,-1.4269018916553913,Alc6,OC(CC1=CC=CC=C1)C2=CC=C(OC)C(OC)=C2,-5.697542417627594,-2.4414248759004997,-1.0817003048202283,-0.007839460329959289,-0.16040799498958433,2
PC7,O=C(C1=CC=C(N(C)C)C=C1)C2=CC=C(N(C)C)C=C2,2.3342287425616703,5.193063201551709,-0.06819438254157557,9.004642555303475,-0.7879495990799774,-4.435992771906447,-1.4269018916553913,Alc7,OC(CC1=CC=CC=C1)C2=C(OC)C=CC=C2OC,-6.216566187645362,-2.3160578219846806,-1.2725365819702394,-0.8110883718435518,0.3233673348047168,2
PC7,O=C(C1=CC=C(N(C)C)C=C1)C2=CC=C(N(C)C)C=C2,2.3342287425616703,5.193063201551709,-0.06819438254157557,9.004642555303475,-0.7879495990799774,-4.435992771906447,-1.4269018916553913,Alc8,OC(CC1=CC=CC=C1)(C)C2=CC=C(OC)C=C2,-3.4090105567491724,-1.3641602174775425,-1.7081517739562218,-4.969908996941525,2.168676863020629,0
PC7,O=C(C1=CC=C(N(C)C)C=C1)C2=CC=C(N(C)C)C=C2,2.3342287425616703,5.193063201551709,-0.06819438254157557,9.004642555303475,-0.7879495990799774,-4.435992771906447,-1.4269018916553913,Alc9,OC(CC1=CC=CC=C1)(C)C2=CC(OC)=C(OC)C=C2,-10.016780159938795,-0.963029103068828,-1.195529485395622,-3.1915912384655587,4.225790284109075,0
PC7,O=C(C1=CC=C(N(C)C)C=C1)C2=CC=C(N(C)C)C=C2,2.3342287425616703,5.193063201551709,-0.06819438254157557,9.004642555303475,-0.7879495990799774,-4.435992771906447,-1.4269018916553913,Alc10,OC(CC1=CC=CC=C1)C2=CC=CS2,11.936778368695343,-8.284666103894637,0.9481706572396412,2.7484626224446624,7.046378544213229,0
PC7,O=C(C1=CC=C(N(C)C)C=C1)C2=CC=C(N(C)C)C=C2,2.3342287425616703,5.193063201551709,-0.06819438254157557,9.004642555303475,-0.7879495990799774,-4.435992771906447,-1.4269018916553913,Alc11,OC(CC1=CC=CC=C1)C2=CC=C3C(C=CC=C3)=C2,3.6287556302249864,8.256066586984339,0.2267892719392928,1.5208249587768237,1.2024593741659857,0
PC7,O=C(C1=CC=C(N(C)C)C=C1)C2=CC=C(N(C)C)C=C2,2.3342287425616703,5.193063201551709,-0.06819438254157557,9.004642555303475,-0.7879495990799774,-4.435992771906447,-1.4269018916553913,Alc12,OC(CC1=CC=CC=C1)C2=C3C(C=CC=C3)=CC=C2,3.303674944423257,8.110435651427293,-0.24509024822658831,1.3832759094942717,1.102637608016922,0
PC7,O=C(C1=CC=C(N(C)C)C=C1)C2=CC=C(N(C)C)C=C2,2.3342287425616703,5.193063201551709,-0.06819438254157557,9.004642555303475,-0.7879495990799774,-4.435992771906447,-1.4269018916553913,Alc13,OC(CC1=CC=CC=C1)C2=CC(OCO3)=C3C=C2,-1.8376918725496683,-3.450207195067554,-2.5017564891735047,6.828511549039068,-3.1771061185589358,0
PC7,O=C(C1=CC=C(N(C)C)C=C1)C2=CC=C(N(C)C)C=C2,2.3342287425616703,5.193063201551709,-0.06819438254157557,9.004642555303475,-0.7879495990799774,-4.435992771906447,-1.4269018916553913,Alc14,OC(CC1=CC=CC=C1)C2=CC=C3C(OCCO3)=C2,-5.024675709727069,-1.6428723224187132,-3.6692341073616217,4.564397916014463,-1.7304431820133825,0
PC8,O=C1C2=C(C=CC=C2)NC3=CC=CC=C31,-5.950717606309337,-4.881711289996615,8.221209984774248,1.0333324579832868,-5.065422827975273,0.37766194535005826,-3.4164105153039266,Alc1,OC(CC1=CC=CC=C1)C2=CC=C(C(OC)=O)C=C2,-3.9325327403319763,-1.9758498408634246,13.050802665313489,0.7547572677561092,-1.6492192307816502,1
PC8,O=C1C2=C(C=CC=C2)NC3=CC=CC=C31,-5.950717606309337,-4.881711289996615,8.221209984774248,1.0333324579832868,-5.065422827975273,0.37766194535005826,-3.4164105153039266,Alc2,OC(CC1=CC=CC=C1)C2=CC=CC=C2,8.561326757342208,-2.3749881150028402,-1.0851621491087649,-3.1417703394749976,-4.047160963376578,0
PC8,O=C1C2=C(C=CC=C2)NC3=CC=CC=C31,-5.950717606309337,-4.881711289996615,8.221209984774248,1.0333324579832868,-5.065422827975273,0.37766194535005826,-3.4164105153039266,Alc3,OC(CC1=CC=CC=C1)C2=CC=C(C3=CC=CC=C3)C=C2,0.7337558426861042,12.623610026628446,0.2757324841086324,0.19888954653614513,0.7063465756646664,1
PC8,O=C1C2=C(C=CC=C2)NC3=CC=CC=C31,-5.950717606309337,-4.881711289996615,8.221209984774248,1.0333324579832868,-5.065422827975273,0.37766194535005826,-3.4164105153039266,Alc4,OC(CC1=CC=CC=C1)C2=CC=C(C)C=C2,6.8554706665320495,-1.2375134412637838,-0.6766488156801111,-4.3792818225529695,-3.742666640594492,4
PC8,O=C1C2=C(C=CC=C2)NC3=CC=CC=C31,-5.950717606309337,-4.881711289996615,8.221209984774248,1.0333324579832868,-5.065422827975273,0.37766194535005826,-3.4164105153039266,Alc5,OC(CC1=CC=CC=C1)C2=CC=C(OC)C=C2,1.1150374346656877,-2.9393432280975573,-1.0656851229081565,-1.4976395404529805,-2.2686524536806063,3
PC8,O=C1C2=C(C=CC=C2)NC3=CC=CC=C31,-5.950717606309337,-4.881711289996615,8.221209984774248,1.0333324579832868,-5.065422827975273,0.37766194535005826,-3.4164105153039266,Alc6,OC(CC1=CC=CC=C1)C2=CC=C(OC)C(OC)=C2,-5.697542417627594,-2.4414248759004997,-1.0817003048202283,-0.007839460329959289,-0.16040799498958433,7
PC8,O=C1C2=C(C=CC=C2)NC3=CC=CC=C31,-5.950717606309337,-4.881711289996615,8.221209984774248,1.0333324579832868,-5.065422827975273,0.37766194535005826,-3.4164105153039266,Alc7,OC(CC1=CC=CC=C1)C2=C(OC)C=CC=C2OC,-6.216566187645362,-2.3160578219846806,-1.2725365819702394,-0.8110883718435518,0.3233673348047168,5
PC8,O=C1C2=C(C=CC=C2)NC3=CC=CC=C31,-5.950717606309337,-4.881711289996615,8.221209984774248,1.0333324579832868,-5.065422827975273,0.37766194535005826,-3.4164105153039266,Alc8,OC(CC1=CC=CC=C1)(C)C2=CC=C(OC)C=C2,-3.4090105567491724,-1.3641602174775425,-1.7081517739562218,-4.969908996941525,2.168676863020629,0
PC8,O=C1C2=C(C=CC=C2)NC3=CC=CC=C31,-5.950717606309337,-4.881711289996615,8.221209984774248,1.0333324579832868,-5.065422827975273,0.37766194535005826,-3.4164105153039266,Alc9,OC(CC1=CC=CC=C1)(C)C2=CC(OC)=C(OC)C=C2,-10.016780159938795,-0.963029103068828,-1.195529485395622,-3.1915912384655587,4.225790284109075,37
PC8,O=C1C2=C(C=CC=C2)NC3=CC=CC=C31,-5.950717606309337,-4.881711289996615,8.221209984774248,1.0333324579832868,-5.065422827975273,0.37766194535005826,-3.4164105153039266,Alc10,OC(CC1=CC=CC=C1)C2=CC=CS2,11.936778368695343,-8.284666103894637,0.9481706572396412,2.7484626224446624,7.046378544213229,0
PC8,O=C1C2=C(C=CC=C2)NC3=CC=CC=C31,-5.950717606309337,-4.881711289996615,8.221209984774248,1.0333324579832868,-5.065422827975273,0.37766194535005826,-3.4164105153039266,Alc11,OC(CC1=CC=CC=C1)C2=CC=C3C(C=CC=C3)=C2,3.6287556302249864,8.256066586984339,0.2267892719392928,1.5208249587768237,1.2024593741659857,2
PC8,O=C1C2=C(C=CC=C2)NC3=CC=CC=C31,-5.950717606309337,-4.881711289996615,8.221209984774248,1.0333324579832868,-5.065422827975273,0.37766194535005826,-3.4164105153039266,Alc12,OC(CC1=CC=CC=C1)C2=C3C(C=CC=C3)=CC=C2,3.303674944423257,8.110435651427293,-0.24509024822658831,1.3832759094942717,1.102637608016922,5
PC8,O=C1C2=C(C=CC=C2)NC3=CC=CC=C31,-5.950717606309337,-4.881711289996615,8.221209984774248,1.0333324579832868,-5.065422827975273,0.37766194535005826,-3.4164105153039266,Alc13,OC(CC1=CC=CC=C1)C2=CC(OCO3)=C3C=C2,-1.8376918725496683,-3.450207195067554,-2.5017564891735047,6.828511549039068,-3.1771061185589358,1
PC8,O=C1C2=C(C=CC=C2)NC3=CC=CC=C31,-5.950717606309337,-4.881711289996615,8.221209984774248,1.0333324579832868,-5.065422827975273,0.37766194535005826,-3.4164105153039266,Alc14,OC(CC1=CC=CC=C1)C2=CC=C3C(OCCO3)=C2,-5.024675709727069,-1.6428723224187132,-3.6692341073616217,4.564397916014463,-1.7304431820133825,7
PC9,O=C1C2=C(C=CC=C2)OC3=CC=CC=C31,-5.282987769843102,-1.275554053250998,4.230898515877245,-0.4365406526799451,1.197335891203778,2.7335155200534094,3.6518929840724668,Alc1,OC(CC1=CC=CC=C1)C2=CC=C(C(OC)=O)C=C2,-3.9325327403319763,-1.9758498408634246,13.050802665313489,0.7547572677561092,-1.6492192307816502,0
PC9,O=C1C2=C(C=CC=C2)OC3=CC=CC=C31,-5.282987769843102,-1.275554053250998,4.230898515877245,-0.4365406526799451,1.197335891203778,2.7335155200534094,3.6518929840724668,Alc2,OC(CC1=CC=CC=C1)C2=CC=CC=C2,8.561326757342208,-2.3749881150028402,-1.0851621491087649,-3.1417703394749976,-4.047160963376578,0
PC9,O=C1C2=C(C=CC=C2)OC3=CC=CC=C31,-5.282987769843102,-1.275554053250998,4.230898515877245,-0.4365406526799451,1.197335891203778,2.7335155200534094,3.6518929840724668,Alc3,OC(CC1=CC=CC=C1)C2=CC=C(C3=CC=CC=C3)C=C2,0.7337558426861042,12.623610026628446,0.2757324841086324,0.19888954653614513,0.7063465756646664,0
PC9,O=C1C2=C(C=CC=C2)OC3=CC=CC=C31,-5.282987769843102,-1.275554053250998,4.230898515877245,-0.4365406526799451,1.197335891203778,2.7335155200534094,3.6518929840724668,Alc4,OC(CC1=CC=CC=C1)C2=CC=C(C)C=C2,6.8554706665320495,-1.2375134412637838,-0.6766488156801111,-4.3792818225529695,-3.742666640594492,0
PC9,O=C1C2=C(C=CC=C2)OC3=CC=CC=C31,-5.282987769843102,-1.275554053250998,4.230898515877245,-0.4365406526799451,1.197335891203778,2.7335155200534094,3.6518929840724668,Alc5,OC(CC1=CC=CC=C1)C2=CC=C(OC)C=C2,1.1150374346656877,-2.9393432280975573,-1.0656851229081565,-1.4976395404529805,-2.2686524536806063,0
PC9,O=C1C2=C(C=CC=C2)OC3=CC=CC=C31,-5.282987769843102,-1.275554053250998,4.230898515877245,-0.4365406526799451,1.197335891203778,2.7335155200534094,3.6518929840724668,Alc6,OC(CC1=CC=CC=C1)C2=CC=C(OC)C(OC)=C2,-5.697542417627594,-2.4414248759004997,-1.0817003048202283,-0.007839460329959289,-0.16040799498958433,10
PC9,O=C1C2=C(C=CC=C2)OC3=CC=CC=C31,-5.282987769843102,-1.275554053250998,4.230898515877245,-0.4365406526799451,1.197335891203778,2.7335155200534094,3.6518929840724668,Alc7,OC(CC1=CC=CC=C1)C2=C(OC)C=CC=C2OC,-6.216566187645362,-2.3160578219846806,-1.2725365819702394,-0.8110883718435518,0.3233673348047168,3
PC9,O=C1C2=C(C=CC=C2)OC3=CC=CC=C31,-5.282987769843102,-1.275554053250998,4.230898515877245,-0.4365406526799451,1.197335891203778,2.7335155200534094,3.6518929840724668,Alc8,OC(CC1=CC=CC=C1)(C)C2=CC=C(OC)C=C2,-3.4090105567491724,-1.3641602174775425,-1.7081517739562218,-4.969908996941525,2.168676863020629,0
PC9,O=C1C2=C(C=CC=C2)OC3=CC=CC=C31,-5.282987769843102,-1.275554053250998,4.230898515877245,-0.4365406526799451,1.197335891203778,2.7335155200534094,3.6518929840724668,Alc9,OC(CC1=CC=CC=C1)(C)C2=CC(OC)=C(OC)C=C2,-10.016780159938795,-0.963029103068828,-1.195529485395622,-3.1915912384655587,4.225790284109075,0
PC9,O=C1C2=C(C=CC=C2)OC3=CC=CC=C31,-5.282987769843102,-1.275554053250998,4.230898515877245,-0.4365406526799451,1.197335891203778,2.7335155200534094,3.6518929840724668,Alc10,OC(CC1=CC=CC=C1)C2=CC=CS2,11.936778368695343,-8.284666103894637,0.9481706572396412,2.7484626224446624,7.046378544213229,0
PC9,O=C1C2=C(C=CC=C2)OC3=CC=CC=C31,-5.282987769843102,-1.275554053250998,4.230898515877245,-0.4365406526799451,1.197335891203778,2.7335155200534094,3.6518929840724668,Alc11,OC(CC1=CC=CC=C1)C2=CC=C3C(C=CC=C3)=C2,3.6287556302249864,8.256066586984339,0.2267892719392928,1.5208249587768237,1.2024593741659857,0
PC9,O=C1C2=C(C=CC=C2)OC3=CC=CC=C31,-5.282987769843102,-1.275554053250998,4.230898515877245,-0.4365406526799451,1.197335891203778,2.7335155200534094,3.6518929840724668,Alc12,OC(CC1=CC=CC=C1)C2=C3C(C=CC=C3)=CC=C2,3.303674944423257,8.110435651427293,-0.24509024822658831,1.3832759094942717,1.102637608016922,0
PC9,O=C1C2=C(C=CC=C2)OC3=CC=CC=C31,-5.282987769843102,-1.275554053250998,4.230898515877245,-0.4365406526799451,1.197335891203778,2.7335155200534094,3.6518929840724668,Alc13,OC(CC1=CC=CC=C1)C2=CC(OCO3)=C3C=C2,-1.8376918725496683,-3.450207195067554,-2.5017564891735047,6.828511549039068,-3.1771061185589358,1
PC9,O=C1C2=C(C=CC=C2)OC3=CC=CC=C31,-5.282987769843102,-1.275554053250998,4.230898515877245,-0.4365406526799451,1.197335891203778,2.7335155200534094,3.6518929840724668,Alc14,OC(CC1=CC=CC=C1)C2=CC=C3C(OCCO3)=C2,-5.024675709727069,-1.6428723224187132,-3.6692341073616217,4.564397916014463,-1.7304431820133825,0
PC10,O=C1C2=C(C=CC=C2)C3=C1C=CC=C3,-4.173823914908006,-3.103333437717431,-3.8230137818794465,-1.53028253523309,-1.6668991279796466,-0.7327262236808648,1.6528669398198361,Alc1,OC(CC1=CC=CC=C1)C2=CC=C(C(OC)=O)C=C2,-3.9325327403319763,-1.9758498408634246,13.050802665313489,0.7547572677561092,-1.6492192307816502,1
PC10,O=C1C2=C(C=CC=C2)C3=C1C=CC=C3,-4.173823914908006,-3.103333437717431,-3.8230137818794465,-1.53028253523309,-1.6668991279796466,-0.7327262236808648,1.6528669398198361,Alc2,OC(CC1=CC=CC=C1)C2=CC=CC=C2,8.561326757342208,-2.3749881150028402,-1.0851621491087649,-3.1417703394749976,-4.047160963376578,0
PC10,O=C1C2=C(C=CC=C2)C3=C1C=CC=C3,-4.173823914908006,-3.103333437717431,-3.8230137818794465,-1.53028253523309,-1.6668991279796466,-0.7327262236808648,1.6528669398198361,Alc3,OC(CC1=CC=CC=C1)C2=CC=C(C3=CC=CC=C3)C=C2,0.7337558426861042,12.623610026628446,0.2757324841086324,0.19888954653614513,0.7063465756646664,0
PC10,O=C1C2=C(C=CC=C2)C3=C1C=CC=C3,-4.173823914908006,-3.103333437717431,-3.8230137818794465,-1.53028253523309,-1.6668991279796466,-0.7327262236808648,1.6528669398198361,Alc4,OC(CC1=CC=CC=C1)C2=CC=C(C)C=C2,6.8554706665320495,-1.2375134412637838,-0.6766488156801111,-4.3792818225529695,-3.742666640594492,0
PC10,O=C1C2=C(C=CC=C2)C3=C1C=CC=C3,-4.173823914908006,-3.103333437717431,-3.8230137818794465,-1.53028253523309,-1.6668991279796466,-0.7327262236808648,1.6528669398198361,Alc5,OC(CC1=CC=CC=C1)C2=CC=C(OC)C=C2,1.1150374346656877,-2.9393432280975573,-1.0656851229081565,-1.4976395404529805,-2.2686524536806063,6
PC10,O=C1C2=C(C=CC=C2)C3=C1C=CC=C3,-4.173823914908006,-3.103333437717431,-3.8230137818794465,-1.53028253523309,-1.6668991279796466,-0.7327262236808648,1.6528669398198361,Alc6,OC(CC1=CC=CC=C1)C2=CC=C(OC)C(OC)=C2,-5.697542417627594,-2.4414248759004997,-1.0817003048202283,-0.007839460329959289,-0.16040799498958433,3
PC10,O=C1C2=C(C=CC=C2)C3=C1C=CC=C3,-4.173823914908006,-3.103333437717431,-3.8230137818794465,-1.53028253523309,-1.6668991279796466,-0.7327262236808648,1.6528669398198361,Alc7,OC(CC1=CC=CC=C1)C2=C(OC)C=CC=C2OC,-6.216566187645362,-2.3160578219846806,-1.2725365819702394,-0.8110883718435518,0.3233673348047168,2
PC10,O=C1C2=C(C=CC=C2)C3=C1C=CC=C3,-4.173823914908006,-3.103333437717431,-3.8230137818794465,-1.53028253523309,-1.6668991279796466,-0.7327262236808648,1.6528669398198361,Alc8,OC(CC1=CC=CC=C1)(C)C2=CC=C(OC)C=C2,-3.4090105567491724,-1.3641602174775425,-1.7081517739562218,-4.969908996941525,2.168676863020629,1
PC10,O=C1C2=C(C=CC=C2)C3=C1C=CC=C3,-4.173823914908006,-3.103333437717431,-3.8230137818794465,-1.53028253523309,-1.6668991279796466,-0.7327262236808648,1.6528669398198361,Alc9,OC(CC1=CC=CC=C1)(C)C2=CC(OC)=C(OC)C=C2,-10.016780159938795,-0.963029103068828,-1.195529485395622,-3.1915912384655587,4.225790284109075,2
PC10,O=C1C2=C(C=CC=C2)C3=C1C=CC=C3,-4.173823914908006,-3.103333437717431,-3.8230137818794465,-1.53028253523309,-1.6668991279796466,-0.7327262236808648,1.6528669398198361,Alc10,OC(CC1=CC=CC=C1)C2=CC=CS2,11.936778368695343,-8.284666103894637,0.9481706572396412,2.7484626224446624,7.046378544213229,0
PC10,O=C1C2=C(C=CC=C2)C3=C1C=CC=C3,-4.173823914908006,-3.103333437717431,-3.8230137818794465,-1.53028253523309,-1.6668991279796466,-0.7327262236808648,1.6528669398198361,Alc11,OC(CC1=CC=CC=C1)C2=CC=C3C(C=CC=C3)=C2,3.6287556302249864,8.256066586984339,0.2267892719392928,1.5208249587768237,1.2024593741659857,0
PC10,O=C1C2=C(C=CC=C2)C3=C1C=CC=C3,-4.173823914908006,-3.103333437717431,-3.8230137818794465,-1.53028253523309,-1.6668991279796466,-0.7327262236808648,1.6528669398198361,Alc12,OC(CC1=CC=CC=C1)C2=C3C(C=CC=C3)=CC=C2,3.303674944423257,8.110435651427293,-0.24509024822658831,1.3832759094942717,1.102637608016922,1
PC10,O=C1C2=C(C=CC=C2)C3=C1C=CC=C3,-4.173823914908006,-3.103333437717431,-3.8230137818794465,-1.53028253523309,-1.6668991279796466,-0.7327262236808648,1.6528669398198361,Alc13,OC(CC1=CC=CC=C1)C2=CC(OCO3)=C3C=C2,-1.8376918725496683,-3.450207195067554,-2.5017564891735047,6.828511549039068,-3.1771061185589358,1
PC10,O=C1C2=C(C=CC=C2)C3=C1C=CC=C3,-4.173823914908006,-3.103333437717431,-3.8230137818794465,-1.53028253523309,-1.6668991279796466,-0.7327262236808648,1.6528669398198361,Alc14,OC(CC1=CC=CC=C1)C2=CC=C3C(OCCO3)=C2,-5.024675709727069,-1.6428723224187132,-3.6692341073616217,4.564397916014463,-1.7304431820133825,0
PC11,O=C1C2=C(C=CC=C2)CCC3=C1C=CC=C3,-1.136100978133574,-2.0026268615358096,-4.082545833792281,-1.726718614305783,-2.0514956499192114,-3.8797496394701696,1.6435623964899932,Alc1,OC(CC1=CC=CC=C1)C2=CC=C(C(OC)=O)C=C2,-3.9325327403319763,-1.9758498408634246,13.050802665313489,0.7547572677561092,-1.6492192307816502,0
PC11,O=C1C2=C(C=CC=C2)CCC3=C1C=CC=C3,-1.136100978133574,-2.0026268615358096,-4.082545833792281,-1.726718614305783,-2.0514956499192114,-3.8797496394701696,1.6435623964899932,Alc2,OC(CC1=CC=CC=C1)C2=CC=CC=C2,8.561326757342208,-2.3749881150028402,-1.0851621491087649,-3.1417703394749976,-4.047160963376578,3
PC11,O=C1C2=C(C=CC=C2)CCC3=C1C=CC=C3,-1.136100978133574,-2.0026268615358096,-4.082545833792281,-1.726718614305783,-2.0514956499192114,-3.8797496394701696,1.6435623964899932,Alc3,OC(CC1=CC=CC=C1)C2=CC=C(C3=CC=CC=C3)C=C2,0.7337558426861042,12.623610026628446,0.2757324841086324,0.19888954653614513,0.7063465756646664,1
PC11,O=C1C2=C(C=CC=C2)CCC3=C1C=CC=C3,-1.136100978133574,-2.0026268615358096,-4.082545833792281,-1.726718614305783,-2.0514956499192114,-3.8797496394701696,1.6435623964899932,Alc4,OC(CC1=CC=CC=C1)C2=CC=C(C)C=C2,6.8554706665320495,-1.2375134412637838,-0.6766488156801111,-4.3792818225529695,-3.742666640594492,7
PC11,O=C1C2=C(C=CC=C2)CCC3=C1C=CC=C3,-1.136100978133574,-2.0026268615358096,-4.082545833792281,-1.726718614305783,-2.0514956499192114,-3.8797496394701696,1.6435623964899932,Alc5,OC(CC1=CC=CC=C1)C2=CC=C(OC)C=C2,1.1150374346656877,-2.9393432280975573,-1.0656851229081565,-1.4976395404529805,-2.2686524536806063,36
