PC_ID,PC_SMILES,mordred_PC_0,mordred_PC_1,mordred_PC_2,mordred_PC_3,mordred_PC_4,Alc_ID,Alc_SMILES,mordred_Alc_0,mordred_Alc_1,mordred_Alc_2,mordred_Alc_3,mordred_Alc_4,Yield
PC6,O=C(C1=CC=C(OC)C=C1)C2=CC=C(OC)C=C2,9.849738670007842,21.81589862464325,-11.360694129079933,0.30794924368655224,-1.7674693023303434,Alc12,OC(CC1=CC=CC=C1)C2=C3C(C=CC=C3)=CC=C2,-4.385096276883608,24.211153106243138,-3.1984859401720622,10.59038746196733,-1.9044662320100847,0
PC6,O=C(C1=CC=C(OC)C=C1)C2=CC=C(OC)C=C2,9.849738670007842,21.81589862464325,-11.360694129079933,0.30794924368655224,-1.7674693023303434,Alc13,OC(CC1=CC=CC=C1)C2=CC(OCO3)=C3C=C2,-1.5754751723008105,-5.7921628564683205,22.96905140289883,-4.134971470895573,-12.126234082169276,4
PC6,O=C(C1=CC=C(OC)C=C1)C2=CC=C(OC)C=C2,9.849738670007842,21.81589862464325,-11.360694129079933,0.30794924368655224,-1.7674693023303434,Alc14,OC(CC1=CC=CC=C1)C2=CC=C3C(OCCO3)=C2,-12.4007603824038,-2.8621241358566927,15.638961798611154,-2.537081149447088,-12.25747392039672,0
PC7,O=C(C1=CC=C(N(C)C)C=C1)C2=CC=C(N(C)C)C=C2,22.903180245705226,20.46196043761008,-21.83171313276961,2.7548638317130165,-6.803284155837867,Alc1,OC(CC1=CC=CC=C1)C2=CC=C(C(OC)=O)C=C2,-11.714690469940344,-6.822840991567952,14.11444836346686,-1.5216863939532244,29.809936162728594,0
PC7,O=C(C1=CC=C(N(C)C)C=C1)C2=CC=C(N(C)C)C=C2,22.903180245705226,20.46196043761008,-21.83171313276961,2.7548638317130165,-6.803284155837867,Alc2,OC(CC1=CC=CC=C1)C2=CC=CC=C2,33.09993446865644,2.951163937294159,-7.5860831470949295,5.978377367716982,2.5539501572103003,0
PC7,O=C(C1=CC=C(N(C)C)C=C1)C2=CC=C(N(C)C)C=C2,22.903180245705226,20.46196043761008,-21.83171313276961,2.7548638317130165,-6.803284155837867,Alc3,OC(CC1=CC=CC=C1)C2=CC=C(C3=CC=CC=C3)C=C2,-14.621947177823323,28.805599738215527,-0.8400532733976523,-5.971192521408499,5.315228113336371,0
PC7,O=C(C1=CC=C(N(C)C)C=C1)C2=CC=C(N(C)C)C=C2,22.903180245705226,20.46196043761008,-21.83171313276961,2.7548638317130165,-6.803284155837867,Alc4,OC(CC1=CC=CC=C1)C2=CC=C(C)C=C2,23.625368576678728,0.6619464988916901,-9.500574307272466,-8.115361087721976,-3.4198951408940945,1
PC7,O=C(C1=CC=C(N(C)C)C=C1)C2=CC=C(N(C)C)C=C2,22.903180245705226,20.46196043761008,-21.83171313276961,2.7548638317130165,-6.803284155837867,Alc5,OC(CC1=CC=CC=C1)C2=CC=C(OC)C=C2,9.960979274628109,-7.691830153042378,-0.35937004309749665,-7.888556589052687,3.458110622440139,0
PC7,O=C(C1=CC=C(N(C)C)C=C1)C2=CC=C(N(C)C)C=C2,22.903180245705226,20.46196043761008,-21.83171313276961,2.7548638317130165,-6.803284155837867,Alc6,OC(CC1=CC=CC=C1)C2=CC=C(OC)C(OC)=C2,-17.43227241625879,-12.228611027141167,0.6155109360312266,5.636608796352923,-2.2224663056516287,2
PC7,O=C(C1=CC=C(N(C)C)C=C1)C2=CC=C(N(C)C)C=C2,22.903180245705226,20.46196043761008,-21.83171313276961,2.7548638317130165,-6.803284155837867,Alc7,OC(CC1=CC=CC=C1)C2=C(OC)C=CC=C2OC,-19.74938900002256,-10.630116665241635,-9.86949525509207,27.753513574115697,0.2457195777783765,2
PC7,O=C(C1=CC=C(N(C)C)C=C1)C2=CC=C(N(C)C)C=C2,22.903180245705226,20.46196043761008,-21.83171313276961,2.7548638317130165,-6.803284155837867,Alc8,OC(CC1=CC=CC=C1)(C)C2=CC=C(OC)C=C2,-2.5875906081422952,-10.330357095431811,-15.95727555019743,-17.805707404654573,3.0473773223876877,0
PC7,O=C(C1=CC=C(N(C)C)C=C1)C2=CC=C(N(C)C)C=C2,22.903180245705226,20.46196043761008,-21.83171313276961,2.7548638317130165,-6.803284155837867,Alc9,OC(CC1=CC=CC=C1)(C)C2=CC(OC)=C(OC)C=C2,-27.79506717114808,-14.065117148658988,-12.555967639661993,-7.437160448279818,-7.622918173520379,0
PC7,O=C(C1=CC=C(N(C)C)C=C1)C2=CC=C(N(C)C)C=C2,22.903180245705226,20.46196043761008,-21.83171313276961,2.7548638317130165,-6.803284155837867,Alc10,OC(CC1=CC=CC=C1)C2=CC=CS2,47.28218669032973,-9.20903627058819,5.816920016631288,7.729107997633393,-0.7535453122307358,0
PC7,O=C(C1=CC=C(N(C)C)C=C1)C2=CC=C(N(C)C)C=C2,22.903180245705226,20.46196043761008,-21.83171313276961,2.7548638317130165,-6.803284155837867,Alc11,OC(CC1=CC=CC=C1)C2=CC=C3C(C=CC=C3)=C2,-1.7061803353694114,23.00233306335261,0.7124126383467134,-2.2762781323728816,-4.1233227890085535,0
PC7,O=C(C1=CC=C(N(C)C)C=C1)C2=CC=C(N(C)C)C=C2,22.903180245705226,20.46196043761008,-21.83171313276961,2.7548638317130165,-6.803284155837867,Alc12,OC(CC1=CC=CC=C1)C2=C3C(C=CC=C3)=CC=C2,-4.385096276883608,24.211153106243138,-3.1984859401720622,10.59038746196733,-1.9044662320100847,0
PC7,O=C(C1=CC=C(N(C)C)C=C1)C2=CC=C(N(C)C)C=C2,22.903180245705226,20.46196043761008,-21.83171313276961,2.7548638317130165,-6.803284155837867,Alc13,OC(CC1=CC=CC=C1)C2=CC(OCO3)=C3C=C2,-1.5754751723008105,-5.7921628564683205,22.96905140289883,-4.134971470895573,-12.126234082169276,0
PC7,O=C(C1=CC=C(N(C)C)C=C1)C2=CC=C(N(C)C)C=C2,22.903180245705226,20.46196043761008,-21.83171313276961,2.7548638317130165,-6.803284155837867,Alc14,OC(CC1=CC=CC=C1)C2=CC=C3C(OCCO3)=C2,-12.4007603824038,-2.8621241358566927,15.638961798611154,-2.537081149447088,-12.25747392039672,0
PC8,O=C1C2=C(C=CC=C2)NC3=CC=CC=C31,-15.21809329655487,-5.065812812288117,2.7304599561967784,-4.0932251559025286,-4.251546386389292,Alc1,OC(CC1=CC=CC=C1)C2=CC=C(C(OC)=O)C=C2,-11.714690469940344,-6.822840991567952,14.11444836346686,-1.5216863939532244,29.809936162728594,1
PC8,O=C1C2=C(C=CC=C2)NC3=CC=CC=C31,-15.21809329655487,-5.065812812288117,2.7304599561967784,-4.0932251559025286,-4.251546386389292,Alc2,OC(CC1=CC=CC=C1)C2=CC=CC=C2,33.09993446865644,2.951163937294159,-7.5860831470949295,5.978377367716982,2.5539501572103003,0
PC8,O=C1C2=C(C=CC=C2)NC3=CC=CC=C31,-15.21809329655487,-5.065812812288117,2.7304599561967784,-4.0932251559025286,-4.251546386389292,Alc3,OC(CC1=CC=CC=C1)C2=CC=C(C3=CC=CC=C3)C=C2,-14.621947177823323,28.805599738215527,-0.8400532733976523,-5.971192521408499,5.315228113336371,1
PC8,O=C1C2=C(C=CC=C2)NC3=CC=CC=C31,-15.21809329655487,-5.065812812288117,2.7304599561967784,-4.0932251559025286,-4.251546386389292,Alc4,OC(CC1=CC=CC=C1)C2=CC=C(C)C=C2,23.625368576678728,0.6619464988916901,-9.500574307272466,-8.115361087721976,-3.4198951408940945,4
PC8,O=C1C2=C(C=CC=C2)NC3=CC=CC=C31,-15.21809329655487,-5.065812812288117,2.7304599561967784,-4.0932251559025286,-4.251546386389292,Alc5,OC(CC1=CC=CC=C1)C2=CC=C(OC)C=C2,9.960979274628109,-7.691830153042378,-0.35937004309749665,-7.888556589052687,3.458110622440139,3
PC8,O=C1C2=C(C=CC=C2)NC3=CC=CC=C31,-15.21809329655487,-5.065812812288117,2.7304599561967784,-4.0932251559025286,-4.251546386389292,Alc6,OC(CC1=CC=CC=C1)C2=CC=C(OC)C(OC)=C2,-17.43227241625879,-12.228611027141167,0.6155109360312266,5.636608796352923,-2.2224663056516287,7
PC8,O=C1C2=C(C=CC=C2)NC3=CC=CC=C31,-15.21809329655487,-5.065812812288117,2.7304599561967784,-4.0932251559025286,-4.251546386389292,Alc7,OC(CC1=CC=CC=C1)C2=C(OC)C=CC=C2OC,-19.74938900002256,-10.630116665241635,-9.86949525509207,27.753513574115697,0.2457195777783765,5
PC8,O=C1C2=C(C=CC=C2)NC3=CC=CC=C31,-15.21809329655487,-5.065812812288117,2.7304599561967784,-4.0932251559025286,-4.251546386389292,Alc8,OC(CC1=CC=CC=C1)(C)C2=CC=C(OC)C=C2,-2.5875906081422952,-10.330357095431811,-15.95727555019743,-17.805707404654573,3.0473773223876877,0
PC8,O=C1C2=C(C=CC=C2)NC3=CC=CC=C31,-15.21809329655487,-5.065812812288117,2.7304599561967784,-4.0932251559025286,-4.251546386389292,Alc9,OC(CC1=CC=CC=C1)(C)C2=CC(OC)=C(OC)C=C2,-27.79506717114808,-14.065117148658988,-12.555967639661993,-7.437160448279818,-7.622918173520379,37
PC8,O=C1C2=C(C=CC=C2)NC3=CC=CC=C31,-15.21809329655487,-5.065812812288117,2.7304599561967784,-4.0932251559025286,-4.251546386389292,Alc10,OC(CC1=CC=CC=C1)C2=CC=CS2,47.28218669032973,-9.20903627058819,5.816920016631288,7.729107997633393,-0.7535453122307358,0
PC8,O=C1C2=C(C=CC=C2)NC3=CC=CC=C31,-15.21809329655487,-5.065812812288117,2.7304599561967784,-4.0932251559025286,-4.251546386389292,Alc11,OC(CC1=CC=CC=C1)C2=CC=C3C(C=CC=C3)=C2,-1.7061803353694114,23.00233306335261,0.7124126383467134,-2.2762781323728816,-4.1233227890085535,2
PC8,O=C1C2=C(C=CC=C2)NC3=CC=CC=C31,-15.21809329655487,-5.065812812288117,2.7304599561967784,-4.0932251559025286,-4.251546386389292,Alc12,OC(CC1=CC=CC=C1)C2=C3C(C=CC=C3)=CC=C2,-4.385096276883608,24.211153106243138,-3.1984859401720622,10.59038746196733,-1.9044662320100847,5
PC8,O=C1C2=C(C=CC=C2)NC3=CC=CC=C31,-15.21809329655487,-5.065812812288117,2.7304599561967784,-4.0932251559025286,-4.251546386389292,Alc13,OC(CC1=CC=CC=C1)C2=CC(OCO3)=C3C=C2,-1.5754751723008105,-5.7921628564683205,22.96905140289883,-4.134971470895573,-12.126234082169276,1
PC8,O=C1C2=C(C=CC=C2)NC3=CC=CC=C31,-15.21809329655487,-5.065812812288117,2.7304599561967784,-4.0932251559025286,-4.251546386389292,Alc14,OC(CC1=CC=CC=C1)C2=CC=C3C(OCCO3)=C2,-12.4007603824038,-2.8621241358566927,15.638961798611154,-2.537081149447088,-12.25747392039672,7
PC9,O=C1C2=C(C=CC=C2)OC3=CC=CC=C31,-16.999928950817807,-4.380231430311652,7.356886929852221,-7.1961839707759925,-4.6258819422512545,Alc1,OC(CC1=CC=CC=C1)C2=CC=C(C(OC)=O)C=C2,-11.714690469940344,-6.822840991567952,14.11444836346686,-1.5216863939532244,29.809936162728594,0
PC9,O=C1C2=C(C=CC=C2)OC3=CC=CC=C31,-16.999928950817807,-4.380231430311652,7.356886929852221,-7.1961839707759925,-4.6258819422512545,Alc2,OC(CC1=CC=CC=C1)C2=CC=CC=C2,33.09993446865644,2.951163937294159,-7.5860831470949295,5.978377367716982,2.5539501572103003,0
PC9,O=C1C2=C(C=CC=C2)OC3=CC=CC=C31,-16.999928950817807,-4.380231430311652,7.356886929852221,-7.1961839707759925,-4.6258819422512545,Alc3,OC(CC1=CC=CC=C1)C2=CC=C(C3=CC=CC=C3)C=C2,-14.621947177823323,28.805599738215527,-0.8400532733976523,-5.971192521408499,5.315228113336371,0
PC9,O=C1C2=C(C=CC=C2)OC3=CC=CC=C31,-16.999928950817807,-4.380231430311652,7.356886929852221,-7.1961839707759925,-4.6258819422512545,Alc4,OC(CC1=CC=CC=C1)C2=CC=C(C)C=C2,23.625368576678728,0.6619464988916901,-9.500574307272466,-8.115361087721976,-3.4198951408940945,0
PC9,O=C1C2=C(C=CC=C2)OC3=CC=CC=C31,-16.999928950817807,-4.380231430311652,7.356886929852221,-7.1961839707759925,-4.6258819422512545,Alc5,OC(CC1=CC=CC=C1)C2=CC=C(OC)C=C2,9.960979274628109,-7.691830153042378,-0.35937004309749665,-7.888556589052687,3.458110622440139,0
PC9,O=C1C2=C(C=CC=C2)OC3=CC=CC=C31,-16.999928950817807,-4.380231430311652,7.356886929852221,-7.1961839707759925,-4.6258819422512545,Alc6,OC(CC1=CC=CC=C1)C2=CC=C(OC)C(OC)=C2,-17.43227241625879,-12.228611027141167,0.6155109360312266,5.636608796352923,-2.2224663056516287,10
PC9,O=C1C2=C(C=CC=C2)OC3=CC=CC=C31,-16.999928950817807,-4.380231430311652,7.356886929852221,-7.1961839707759925,-4.6258819422512545,Alc7,OC(CC1=CC=CC=C1)C2=C(OC)C=CC=C2OC,-19.74938900002256,-10.630116665241635,-9.86949525509207,27.753513574115697,0.2457195777783765,3
PC9,O=C1C2=C(C=CC=C2)OC3=CC=CC=C31,-16.999928950817807,-4.380231430311652,7.356886929852221,-7.1961839707759925,-4.6258819422512545,Alc8,OC(CC1=CC=CC=C1)(C)C2=CC=C(OC)C=C2,-2.5875906081422952,-10.330357095431811,-15.95727555019743,-17.805707404654573,3.0473773223876877,0
PC9,O=C1C2=C(C=CC=C2)OC3=CC=CC=C31,-16.999928950817807,-4.380231430311652,7.356886929852221,-7.1961839707759925,-4.6258819422512545,Alc9,OC(CC1=CC=CC=C1)(C)C2=CC(OC)=C(OC)C=C2,-27.79506717114808,-14.065117148658988,-12.555967639661993,-7.437160448279818,-7.622918173520379,0
PC9,O=C1C2=C(C=CC=C2)OC3=CC=CC=C31,-16.999928950817807,-4.380231430311652,7.356886929852221,-7.1961839707759925,-4.6258819422512545,Alc10,OC(CC1=CC=CC=C1)C2=CC=CS2,47.28218669032973,-9.20903627058819,5.816920016631288,7.729107997633393,-0.7535453122307358,0
PC9,O=C1C2=C(C=CC=C2)OC3=CC=CC=C31,-16.999928950817807,-4.380231430311652,7.356886929852221,-7.1961839707759925,-4.6258819422512545,Alc11,OC(CC1=CC=CC=C1)C2=CC=C3C(C=CC=C3)=C2,-1.7061803353694114,23.00233306335261,0.7124126383467134,-2.2762781323728816,-4.1233227890085535,0
PC9,O=C1C2=C(C=CC=C2)OC3=CC=CC=C31,-16.999928950817807,-4.380231430311652,7.356886929852221,-7.1961839707759925,-4.6258819422512545,Alc12,OC(CC1=CC=CC=C1)C2=C3C(C=CC=C3)=CC=C2,-4.385096276883608,24.211153106243138,-3.1984859401720622,10.59038746196733,-1.9044662320100847,0
PC9,O=C1C2=C(C=CC=C2)OC3=CC=CC=C31,-16.999928950817807,-4.380231430311652,7.356886929852221,-7.1961839707759925,-4.6258819422512545,Alc13,OC(CC1=CC=CC=C1)C2=CC(OCO3)=C3C=C2,-1.5754751723008105,-5.7921628564683205,22.96905140289883,-4.134971470895573,-12.126234082169276,1
PC9,O=C1C2=C(C=CC=C2)OC3=CC=CC=C31,-16.999928950817807,-4.380231430311652,7.356886929852221,-7.1961839707759925,-4.6258819422512545,Alc14,OC(CC1=CC=CC=C1)C2=CC=C3C(OCCO3)=C2,-12.4007603824038,-2.8621241358566927,15.638961798611154,-2.537081149447088,-12.25747392039672,0
PC10,O=C1C2=C(C=CC=C2)C3=C1C=CC=C3,-21.107093024477084,-10.802231324107504,0.9674802012618184,6.418706508888473,-6.342836384802523,Alc1,OC(CC1=CC=CC=C1)C2=CC=C(C(OC)=O)C=C2,-11.714690469940344,-6.822840991567952,14.11444836346686,-1.5216863939532244,29.809936162728594,1
PC10,O=C1C2=C(C=CC=C2)C3=C1C=CC=C3,-21.107093024477084,-10.802231324107504,0.9674802012618184,6.418706508888473,-6.342836384802523,Alc2,OC(CC1=CC=CC=C1)C2=CC=CC=C2,33.09993446865644,2.951163937294159,-7.5860831470949295,5.978377367716982,2.5539501572103003,0
PC10,O=C1C2=C(C=CC=C2)C3=C1C=CC=C3,-21.107093024477084,-10.802231324107504,0.9674802012618184,6.418706508888473,-6.342836384802523,Alc3,OC(CC1=CC=CC=C1)C2=CC=C(C3=CC=CC=C3)C=C2,-14.621947177823323,28.805599738215527,-0.8400532733976523,-5.971192521408499,5.315228113336371,0
PC10,O=C1C2=C(C=CC=C2)C3=C1C=CC=C3,-21.107093024477084,-10.802231324107504,0.9674802012618184,6.418706508888473,-6.342836384802523,Alc4,OC(CC1=CC=CC=C1)C2=CC=C(C)C=C2,23.625368576678728,0.6619464988916901,-9.500574307272466,-8.115361087721976,-3.4198951408940945,0
PC10,O=C1C2=C(C=CC=C2)C3=C1C=CC=C3,-21.107093024477084,-10.802231324107504,0.9674802012618184,6.418706508888473,-6.342836384802523,Alc5,OC(CC1=CC=CC=C1)C2=CC=C(OC)C=C2,9.960979274628109,-7.691830153042378,-0.35937004309749665,-7.888556589052687,3.458110622440139,6
PC10,O=C1C2=C(C=CC=C2)C3=C1C=CC=C3,-21.107093024477084,-10.802231324107504,0.9674802012618184,6.418706508888473,-6.342836384802523,Alc6,OC(CC1=CC=CC=C1)C2=CC=C(OC)C(OC)=C2,-17.43227241625879,-12.228611027141167,0.6155109360312266,5.636608796352923,-2.2224663056516287,3
PC10,O=C1C2=C(C=CC=C2)C3=C1C=CC=C3,-21.107093024477084,-10.802231324107504,0.9674802012618184,6.418706508888473,-6.342836384802523,Alc7,OC(CC1=CC=CC=C1)C2=C(OC)C=CC=C2OC,-19.74938900002256,-10.630116665241635,-9.86949525509207,27.753513574115697,0.2457195777783765,2
PC10,O=C1C2=C(C=CC=C2)C3=C1C=CC=C3,-21.107093024477084,-10.802231324107504,0.9674802012618184,6.418706508888473,-6.342836384802523,Alc8,OC(CC1=CC=CC=C1)(C)C2=CC=C(OC)C=C2,-2.5875906081422952,-10.330357095431811,-15.95727555019743,-17.805707404654573,3.0473773223876877,1
PC10,O=C1C2=C(C=CC=C2)C3=C1C=CC=C3,-21.107093024477084,-10.802231324107504,0.9674802012618184,6.418706508888473,-6.342836384802523,Alc9,OC(CC1=CC=CC=C1)(C)C2=CC(OC)=C(OC)C=C2,-27.79506717114808,-14.065117148658988,-12.555967639661993,-7.437160448279818,-7.622918173520379,2
PC10,O=C1C2=C(C=CC=C2)C3=C1C=CC=C3,-21.107093024477084,-10.802231324107504,0.9674802012618184,6.418706508888473,-6.342836384802523,Alc10,OC(CC1=CC=CC=C1)C2=CC=CS2,47.28218669032973,-9.20903627058819,5.816920016631288,7.729107997633393,-0.7535453122307358,0
PC10,O=C1C2=C(C=CC=C2)C3=C1C=CC=C3,-21.107093024477084,-10.802231324107504,0.9674802012618184,6.418706508888473,-6.342836384802523,Alc11,OC(CC1=CC=CC=C1)C2=CC=C3C(C=CC=C3)=C2,-1.7061803353694114,23.00233306335261,0.7124126383467134,-2.2762781323728816,-4.1233227890085535,0
PC10,O=C1C2=C(C=CC=C2)C3=C1C=CC=C3,-21.107093024477084,-10.802231324107504,0.9674802012618184,6.418706508888473,-6.342836384802523,Alc12,OC(CC1=CC=CC=C1)C2=C3C(C=CC=C3)=CC=C2,-4.385096276883608,24.211153106243138,-3.1984859401720622,10.59038746196733,-1.9044662320100847,1
PC10,O=C1C2=C(C=CC=C2)C3=C1C=CC=C3,-21.107093024477084,-10.802231324107504,0.9674802012618184,6.418706508888473,-6.342836384802523,Alc13,OC(CC1=CC=CC=C1)C2=CC(OCO3)=C3C=C2,-1.5754751723008105,-5.7921628564683205,22.96905140289883,-4.134971470895573,-12.126234082169276,1
PC10,O=C1C2=C(C=CC=C2)C3=C1C=CC=C3,-21.107093024477084,-10.802231324107504,0.9674802012618184,6.418706508888473,-6.342836384802523,Alc14,OC(CC1=CC=CC=C1)C2=CC=C3C(OCCO3)=C2,-12.4007603824038,-2.8621241358566927,15.638961798611154,-2.537081149447088,-12.25747392039672,0
PC11,O=C1C2=C(C=CC=C2)CCC3=C1C=CC=C3,-7.292857189230803,-4.960739480251592,-6.648974805181079,4.540669110259995,-5.183000085842094,Alc1,OC(CC1=CC=CC=C1)C2=CC=C(C(OC)=O)C=C2,-11.714690469940344,-6.822840991567952,14.11444836346686,-1.5216863939532244,29.809936162728594,0
PC11,O=C1C2=C(C=CC=C2)CCC3=C1C=CC=C3,-7.292857189230803,-4.960739480251592,-6.648974805181079,4.540669110259995,-5.183000085842094,Alc2,OC(CC1=CC=CC=C1)C2=CC=CC=C2,33.09993446865644,2.951163937294159,-7.5860831470949295,5.978377367716982,2.5539501572103003,3
PC11,O=C1C2=C(C=CC=C2)CCC3=C1C=CC=C3,-7.292857189230803,-4.960739480251592,-6.648974805181079,4.540669110259995,-5.183000085842094,Alc3,OC(CC1=CC=CC=C1)C2=CC=C(C3=CC=CC=C3)C=C2,-14.621947177823323,28.805599738215527,-0.8400532733976523,-5.971192521408499,5.315228113336371,1
PC11,O=C1C2=C(C=CC=C2)CCC3=C1C=CC=C3,-7.292857189230803,-4.960739480251592,-6.648974805181079,4.540669110259995,-5.183000085842094,Alc4,OC(CC1=CC=CC=C1)C2=CC=C(C)C=C2,23.625368576678728,0.6619464988916901,-9.500574307272466,-8.115361087721976,-3.4198951408940945,7
PC11,O=C1C2=C(C=CC=C2)CCC3=C1C=CC=C3,-7.292857189230803,-4.960739480251592,-6.648974805181079,4.540669110259995,-5.183000085842094,Alc5,OC(CC1=CC=CC=C1)C2=CC=C(OC)C=C2,9.960979274628109,-7.691830153042378,-0.35937004309749665,-7.888556589052687,3.458110622440139,36
PC11,O=C1C2=C(C=CC=C2)CCC3=C1C=CC=C3,-7.292857189230803,-4.960739480251592,-6.648974805181079,4.540669110259995,-5.183000085842094,Alc6,OC(CC1=CC=CC=C1)C2=CC=C(OC)C(OC)=C2,-17.43227241625879,-12.228611027141167,0.6155109360312266,5.636608796352923,-2.2224663056516287,82
PC11,O=C1C2=C(C=CC=C2)CCC3=C1C=CC=C3,-7.292857189230803,-4.960739480251592,-6.648974805181079,4.540669110259995,-5.183000085842094,Alc7,OC(CC1=CC=CC=C1)C2=C(OC)C=CC=C2OC,-19.74938900002256,-10.630116665241635,-9.86949525509207,27.753513574115697,0.2457195777783765,3
PC11,O=C1C2=C(C=CC=C2)CCC3=C1C=CC=C3,-7.292857189230803,-4.960739480251592,-6.648974805181079,4.540669110259995,-5.183000085842094,Alc8,OC(CC1=CC=CC=C1)(C)C2=CC=C(OC)C=C2,-2.5875906081422952,-10.330357095431811,-15.95727555019743,-17.805707404654573,3.0473773223876877,19
PC11,O=C1C2=C(C=CC=C2)CCC3=C1C=CC=C3,-7.292857189230803,-4.960739480251592,-6.648974805181079,4.540669110259995,-5.183000085842094,Alc9,OC(CC1=CC=CC=C1)(C)C2=CC(OC)=C(OC)C=C2,-27.79506717114808,-14.065117148658988,-12.555967639661993,-7.437160448279818,-7.622918173520379,61
PC11,O=C1C2=C(C=CC=C2)CCC3=C1C=CC=C3,-7.292857189230803,-4.960739480251592,-6.648974805181079,4.540669110259995,-5.183000085842094,Alc10,OC(CC1=CC=CC=C1)C2=CC=CS2,47.28218669032973,-9.20903627058819,5.816920016631288,7.729107997633393,-0.7535453122307358,2
PC11,O=C1C2=C(C=CC=C2)CCC3=C1C=CC=C3,-7.292857189230803,-4.960739480251592,-6.648974805181079,4.540669110259995,-5.183000085842094,Alc11,OC(CC1=CC=CC=C1)C2=CC=C3C(C=CC=C3)=C2,-1.7061803353694114,23.00233306335261,0.7124126383467134,-2.2762781323728816,-4.1233227890085535,0
PC11,O=C1C2=C(C=CC=C2)CCC3=C1C=CC=C3,-7.292857189230803,-4.960739480251592,-6.648974805181079,4.540669110259995,-5.183000085842094,Alc12,OC(CC1=CC=CC=C1)C2=C3C(C=CC=C3)=CC=C2,-4.385096276883608,24.211153106243138,-3.1984859401720622,10.59038746196733,-1.9044662320100847,0
PC11,O=C1C2=C(C=CC=C2)CCC3=C1C=CC=C3,-7.292857189230803,-4.960739480251592,-6.648974805181079,4.540669110259995,-5.183000085842094,Alc13,OC(CC1=CC=CC=C1)C2=CC(OCO3)=C3C=C2,-1.5754751723008105,-5.7921628564683205,22.96905140289883,-4.134971470895573,-12.126234082169276,31
PC11,O=C1C2=C(C=CC=C2)CCC3=C1C=CC=C3,-7.292857189230803,-4.960739480251592,-6.648974805181079,4.540669110259995,-5.183000085842094,Alc14,OC(CC1=CC=CC=C1)C2=CC=C3C(OCCO3)=C2,-12.4007603824038,-2.8621241358566927,15.638961798611154,-2.537081149447088,-12.25747392039672,36
PC12,O=C(C1=CC=C(C(F)(F)F)C=C1)C2=CC=C(OC)C=C2,16.694301819013752,36.152325900973636,27.890296073153284,4.129536612298086,-4.912151932803291,Alc1,OC(CC1=CC=CC=C1)C2=CC=C(C(OC)=O)C=C2,-11.714690469940344,-6.822840991567952,14.11444836346686,-1.5216863939532244,29.809936162728594,1
PC12,O=C(C1=CC=C(C(F)(F)F)C=C1)C2=CC=C(OC)C=C2,16.694301819013752,36.152325900973636,27.890296073153284,4.129536612298086,-4.912151932803291,Alc2,OC(CC1=CC=CC=C1)C2=CC=CC=C2,33.09993446865644,2.951163937294159,-7.5860831470949295,5.978377367716982,2.5539501572103003,1
PC12,O=C(C1=CC=C(C(F)(F)F)C=C1)C2=CC=C(OC)C=C2,16.694301819013752,36.152325900973636,27.890296073153284,4.129536612298086,-4.912151932803291,Alc3,OC(CC1=CC=CC=C1)C2=CC=C(C3=CC=CC=C3)C=C2,-14.621947177823323,28.805599738215527,-0.8400532733976523,-5.971192521408499,5.315228113336371,0
PC12,O=C(C1=CC=C(C(F)(F)F)C=C1)C2=CC=C(OC)C=C2,16.694301819013752,36.152325900973636,27.890296073153284,4.129536612298086,-4.912151932803291,Alc4,OC(CC1=CC=CC=C1)C2=CC=C(C)C=C2,23.625368576678728,0.6619464988916901,-9.500574307272466,-8.115361087721976,-3.4198951408940945,4
PC12,O=C(C1=CC=C(C(F)(F)F)C=C1)C2=CC=C(OC)C=C2,16.694301819013752,36.152325900973636,27.890296073153284,4.129536612298086,-4.912151932803291,Alc5,OC(CC1=CC=CC=C1)C2=CC=C(OC)C=C2,9.960979274628109,-7.691830153042378,-0.35937004309749665,-7.888556589052687,3.458110622440139,40
PC12,O=C(C1=CC=C(C(F)(F)F)C=C1)C2=CC=C(OC)C=C2,16.694301819013752,36.152325900973636,27.890296073153284,4.129536612298086,-4.912151932803291,Alc6,OC(CC1=CC=CC=C1)C2=CC=C(OC)C(OC)=C2,-17.43227241625879,-12.228611027141167,0.6155109360312266,5.636608796352923,-2.2224663056516287,72
PC12,O=C(C1=CC=C(C(F)(F)F)C=C1)C2=CC=C(OC)C=C2,16.694301819013752,36.152325900973636,27.890296073153284,4.129536612298086,-4.912151932803291,Alc7,OC(CC1=CC=CC=C1)C2=C(OC)C=CC=C2OC,-19.74938900002256,-10.630116665241635,-9.86949525509207,27.753513574115697,0.2457195777783765,7
PC12,O=C(C1=CC=C(C(F)(F)F)C=C1)C2=CC=C(OC)C=C2,16.694301819013752,36.152325900973636,27.890296073153284,4.129536612298086,-4.912151932803291,Alc8,OC(CC1=CC=CC=C1)(C)C2=CC=C(OC)C=C2,-2.5875906081422952,-10.330357095431811,-15.95727555019743,-17.805707404654573,3.0473773223876877,3
PC12,O=C(C1=CC=C(C(F)(F)F)C=C1)C2=CC=C(OC)C=C2,16.694301819013752,36.152325900973636,27.890296073153284,4.129536612298086,-4.912151932803291,Alc9,OC(CC1=CC=CC=C1)(C)C2=CC(OC)=C(OC)C=C2,-27.79506717114808,-14.065117148658988,-12.555967639661993,-7.437160448279818,-7.622918173520379,43
